frequency,recency,T,monetary_value,proba_alive,Pred_future_trans,Val_moy_attendu,CLV_predict
2.0,421.0,479.0,4523.87,0.9999999994982913,0.11,5189.45,565.13
2.0,798.0,954.0,3491.25,0.999999999224007,0.08,4005.31,310.11
2.0,732.0,1030.0,2634.32,0.9999999981479444,0.07,3022.63,223.68
1.0,346.0,904.0,1011.08,0.9999999921951787,0.06,1362.95,83.43
2.0,823.0,863.0,3715.01,0.999999999825536,0.08,4261.9,349.32
6.0,923.0,973.0,1939.09,0.9999999997913815,0.15,2026.02,299.87
4.0,911.0,932.0,2105.3,0.9999999999174953,0.12,2250.02,259.01
2.0,141.0,1041.0,4502.88,0.9999999352474818,0.07,5165.38,379.82
5.0,772.0,1055.0,3481.41,0.9999999977551426,0.13,3669.86,455.15
4.0,938.0,997.0,5654.01,0.9999999997624052,0.11,6041.3,668.63
2.0,707.0,951.0,3838.22,0.9999999985053785,0.08,4403.19,341.54
5.0,997.0,1029.0,3593.46,0.999999999882373,0.13,3787.96,476.91
1.0,709.0,985.0,1096.16,0.9999999984309969,0.06,1477.29,86.05
5.0,1081.0,1094.0,2729.79,0.9999999999573472,0.12,2877.7,349.1
1.0,288.0,506.0,1195.61,0.9999999971701277,0.08,1610.95,131.44
3.0,312.0,588.0,3196.03,0.9999999953318457,0.12,3495.22,429.43
1.0,2.0,355.0,895.05,0.9999999445786232,0.09,1207.01,112.72
7.0,954.0,1056.0,2533.76,0.9999999995263358,0.16,2630.36,415.57
10.0,1015.0,1032.0,2858.08,0.9999999999386322,0.21,2933.46,621.77
2.0,568.0,1053.0,1733.74,0.9999999951720953,0.07,1989.9,145.31
1.0,132.0,784.0,1077.38,0.9999999776909447,0.07,1452.05,96.12
4.0,477.0,884.0,2554.21,0.9999999933605781,0.12,2729.62,323.8
4.0,901.0,919.0,3341.8,0.999999999928795,0.12,3571.04,414.4
2.0,259.0,469.0,1925.46,0.9999999966450279,0.11,2209.75,242.72
5.0,552.0,868.0,2771.78,0.9999999958650725,0.14,2921.95,405.91
3.0,517.0,986.0,4138.59,0.9999999936941923,0.09,4525.69,423.94
2.0,523.0,1055.0,3791.81,0.9999999938796191,0.07,4349.97,317.29
2.0,964.0,982.0,2486.25,0.9999999999342202,0.08,2852.83,217.18
6.0,946.0,956.0,2388.09,0.9999999999625337,0.15,2495.02,373.1
2.0,505.0,945.0,794.5,0.9999999952522087,0.08,912.84,71.06
1.0,581.0,676.0,5551.52,0.9999999994054902,0.07,7465.08,533.26
2.0,345.0,737.0,296.14,0.9999999940464419,0.09,341.35,30.45
1.0,84.0,106.0,1664.13,0.999999999152237,0.12,2240.62,274.76
2.0,759.0,793.0,3462.52,0.9999999998399265,0.09,3972.36,340.96
7.0,779.0,1005.0,2239.52,0.9999999981284626,0.16,2324.96,378.38
3.0,710.0,996.0,1812.2,0.9999999979752838,0.09,1982.33,184.59
3.0,590.0,759.0,1890.29,0.9999999987552064,0.11,2067.7,224.05
3.0,771.0,842.0,1182.72,0.9999999996518996,0.1,1294.14,132.63
4.0,440.0,1021.0,4427.46,0.9999999846721308,0.11,4730.91,516.25
3.0,718.0,1040.0,1806.31,0.9999999976363871,0.09,1975.89,179.31
3.0,379.0,1087.0,1835.04,0.9999999792091205,0.09,2007.3,177.34
6.0,565.0,636.0,1603.36,0.9999999994777438,0.19,1675.33,311.01
2.0,983.0,1048.0,718.25,0.9999999997582965,0.07,825.4,60.45
2.0,123.0,644.0,1319.92,0.9999999760364314,0.1,1515.36,144.6
7.0,739.0,1062.0,2207.16,0.9999999961585482,0.16,2291.37,360.77
4.0,599.0,700.0,3508.1,0.9999999993052446,0.14,3748.71,503.58
5.0,641.0,813.0,2351.44,0.9999999986606105,0.15,2478.94,356.97
1.0,21.0,463.0,3010.02,0.9999999648254015,0.09,4049.43,342.73
1.0,272.0,1044.0,2855.32,0.9999999839745715,0.06,3841.52,216.16
1.0,554.0,909.0,2873.0,0.9999999972830835,0.06,3865.28,235.86
4.0,845.0,1046.0,1393.68,0.9999999988748254,0.11,1489.76,160.23
2.0,874.0,905.0,485.1,0.9999999998736733,0.08,558.04,44.53
3.0,979.0,1038.0,2169.11,0.9999999997767777,0.09,2372.52,215.55
1.0,157.0,358.0,524.88,0.9999999957063541,0.09,709.52,66.07
4.0,771.0,788.0,1766.34,0.9999999999214111,0.13,1887.89,238.5
4.0,563.0,571.0,1493.41,0.999999999949992,0.15,1596.31,236.39
1.0,481.0,891.0,2884.05,0.9999999962554216,0.06,3880.13,239.47
6.0,945.0,1071.0,3712.98,0.9999999993976971,0.14,3878.94,542.16
2.0,198.0,633.0,2928.25,0.9999999881664593,0.1,3359.69,323.26
1.0,485.0,745.0,969.08,0.999999997865618,0.07,1306.5,88.84
4.0,741.0,1029.0,2987.64,0.9999999978266578,0.11,3192.68,346.77
2.0,694.0,1068.0,2007.78,0.9999999973467548,0.07,2304.15,166.82
3.0,927.0,978.0,1012.55,0.9999999997977596,0.1,1108.1,104.3
5.0,579.0,938.0,630.73,0.9999999950900984,0.13,665.4,88.46
1.0,642.0,896.0,4552.6,0.9999999984245342,0.06,6122.58,376.67
2.0,453.0,586.0,943.67,0.9999999988507438,0.1,1083.9,108.13
2.0,684.0,700.0,1669.1,0.999999999917649,0.09,1915.78,175.44
2.0,439.0,690.0,4840.45,0.9999999974649798,0.09,5552.49,512.17
1.0,345.0,572.0,825.44,0.9999999974829388,0.08,1113.46,86.1
1.0,93.0,205.0,6630.0,0.9999999964695683,0.11,8914.5,972.15
5.0,857.0,921.0,2795.65,0.9999999997087159,0.14,2947.11,395.93
2.0,458.0,520.0,2343.7,0.9999999995046189,0.11,2689.37,282.94
2.0,531.0,706.0,1232.08,0.9999999986537427,0.09,1414.63,128.99
2.0,418.0,466.0,2449.23,0.99999999958548,0.11,2810.38,309.5
6.0,1031.0,1085.0,3324.58,0.999999999797808,0.14,3473.24,481.63
3.0,683.0,1052.0,4393.11,0.999999996935675,0.09,4803.95,432.95
2.0,690.0,716.0,1696.18,0.9999999998662163,0.09,1946.83,176.26
2.0,993.0,1043.0,3559.2,0.9999999998181457,0.07,4083.23,299.9
2.0,52.0,958.0,439.24,0.9999998608882252,0.08,505.45,39.04
2.0,627.0,840.0,5467.54,0.9999999985641965,0.08,6271.6,521.77
3.0,905.0,942.0,643.11,0.9999999998519931,0.1,704.2,67.74
1.0,527.0,1054.0,901.68,0.9999999952447696,0.06,1215.92,68.03
4.0,836.0,916.0,1679.05,0.9999999996252293,0.12,1794.64,208.65
5.0,780.0,910.0,2704.38,0.9999999992565636,0.14,2850.92,385.64
2.0,270.0,914.0,2188.45,0.9999999826001661,0.08,2511.33,199.29
2.0,765.0,887.0,3230.47,0.9999999993849815,0.08,3706.26,299.15
2.0,808.0,818.0,2705.04,0.9999999999566564,0.09,3103.73,261.98
1.0,696.0,857.0,676.26,0.9999999991268831,0.06,912.97,57.58
4.0,788.0,916.0,2196.19,0.9999999993114252,0.12,2347.13,272.88
3.0,539.0,1039.0,2389.75,0.9999999932915704,0.09,2613.74,237.33
4.0,487.0,617.0,2561.39,0.9999999988283941,0.14,2737.29,391.08
5.0,735.0,767.0,2568.02,0.999999999839267,0.15,2707.2,402.16
2.0,526.0,889.0,3114.44,0.9999999965582627,0.08,3573.2,288.05
3.0,379.0,563.0,3353.31,0.9999999978106866,0.13,3667.17,459.55
2.0,375.0,777.0,4305.63,0.999999994318969,0.09,4939.19,428.57
1.0,277.0,560.0,2576.86,0.9999999960402817,0.08,3467.28,270.68
5.0,330.0,528.0,3454.23,0.9999999965582735,0.18,3641.22,647.1
2.0,514.0,1018.0,4488.51,0.9999999942695832,0.08,5148.91,383.71
2.0,513.0,599.0,5974.18,0.9999999993721589,0.1,6852.58,676.74
1.0,51.0,782.0,5710.64,0.9999999504641872,0.07,7678.93,509.02
2.0,27.0,931.0,2367.46,0.999999800105845,0.08,2716.61,213.32
1.0,825.0,827.0,1392.3,0.9999999999915707,0.06,1875.29,120.62
2.0,27.0,98.0,1918.28,0.9999999942601312,0.16,2201.52,355.76
2.0,151.0,917.0,1188.98,0.9999999572075529,0.08,1365.2,108.13
3.0,995.0,1006.0,5215.23,0.9999999999611426,0.09,5702.74,527.9
1.0,341.0,594.0,2709.46,0.9999999971182048,0.08,3645.49,277.05
5.0,748.0,909.0,2202.71,0.9999999989723396,0.14,2322.18,314.31
1.0,69.0,163.0,3950.38,0.9999999962739603,0.12,5313.22,607.97
1.0,262.0,298.0,1284.01,0.9999999995239035,0.1,1729.75,170.87
2.0,614.0,1027.0,933.17,0.9999999965087083,0.07,1071.86,79.46
3.0,297.0,675.0,3797.88,0.9999999918998886,0.12,4153.2,477.73
5.0,769.0,1052.0,4743.77,0.9999999977440865,0.13,5000.32,621.23
4.0,972.0,988.0,2294.53,0.9999999999415401,0.11,2452.19,272.86
1.0,96.0,303.0,447.52,0.9999999936412123,0.1,605.55,59.52
1.0,280.0,398.0,2030.99,0.9999999985050783,0.09,2733.66,245.2
2.0,429.0,908.0,4113.36,0.9999999935491461,0.08,4718.71,375.86
4.0,692.0,1091.0,2431.28,0.9999999960048211,0.11,2598.29,272.39
1.0,726.0,739.0,476.26,0.9999999999374123,0.07,644.18,43.99
4.0,783.0,801.0,2189.83,0.9999999999179503,0.13,2340.33,293.08
3.0,438.0,750.0,457.84,0.9999999960658821,0.11,501.65,54.7
1.0,409.0,858.0,3921.64,0.9999999950633938,0.06,5274.6,332.47
2.0,685.0,1017.0,846.98,0.9999999977079614,0.08,973.02,72.55
3.0,720.0,964.0,3704.7,0.9999999983933126,0.1,4051.33,384.56
2.0,661.0,785.0,3431.02,0.9999999992729436,0.09,3936.24,339.69
3.0,854.0,1043.0,3477.8,0.9999999990388744,0.09,3803.27,344.55
1.0,652.0,843.0,2956.98,0.9999999988755908,0.06,3978.14,253.2
2.0,158.0,167.0,2733.22,0.999999999803107,0.15,3136.04,465.94
3.0,648.0,956.0,1655.29,0.9999999975057512,0.1,1810.78,172.72
3.0,354.0,831.0,1263.02,0.9999999898746926,0.1,1381.93,142.65
3.0,944.0,1020.0,1923.07,0.9999999996957589,0.09,2103.54,193.13
3.0,930.0,1051.0,2133.02,0.9999999994820872,0.09,2333.07,210.39
2.0,827.0,919.0,1229.86,0.9999999995828055,0.08,1412.08,111.71
2.0,564.0,839.0,3979.1,0.9999999977955556,0.08,4564.74,380.01
4.0,967.0,1033.0,2691.78,0.9999999997398992,0.11,2876.59,311.72
6.0,810.0,1006.0,1991.76,0.9999999986828554,0.15,2081.03,302.02
1.0,260.0,911.0,954.72,0.999999987233887,0.06,1287.2,78.45
4.0,724.0,757.0,650.57,0.9999999998333355,0.13,695.86,89.79
4.0,218.0,980.0,2013.86,0.9999999225174483,0.11,2152.33,240.64
1.0,658.0,867.0,3381.3,0.9999999987681403,0.06,4548.41,285.04
1.0,40.0,818.0,558.02,0.9999999372702179,0.07,754.06,48.79
4.0,937.0,953.0,2132.37,0.999999999939335,0.11,2278.94,258.98
1.0,57.0,936.0,475.15,0.9999999356164607,0.06,642.69,38.57
5.0,649.0,1046.0,3370.03,0.9999999949008846,0.13,3552.47,442.88
2.0,553.0,897.0,1701.7,0.9999999969710598,0.08,1953.16,156.66
3.0,727.0,957.0,3204.87,0.9999999985293775,0.1,3504.88,334.1
5.0,533.0,855.0,3143.72,0.9999999955287855,0.14,3313.96,464.24
6.0,853.0,917.0,2243.7,0.9999999997009177,0.15,2344.2,359.06
3.0,778.0,1029.0,4083.71,0.9999999984700234,0.09,4465.69,407.85
4.0,789.0,1068.0,5156.48,0.9999999980770533,0.11,5509.77,585.17
2.0,732.0,774.0,3385.17,0.9999999997935318,0.09,3883.66,337.67
5.0,600.0,728.0,2078.28,0.9999999990274826,0.15,2191.04,334.44
7.0,805.0,872.0,2560.76,0.9999999996568045,0.18,2658.39,469.49
4.0,916.0,960.0,2756.98,0.9999999998223092,0.11,2946.25,333.4
3.0,530.0,888.0,4049.46,0.9999999960717127,0.1,4428.25,440.58
7.0,971.0,1084.0,1594.04,0.9999999994715856,0.16,1654.98,257.34
1.0,330.0,1091.0,4856.48,0.9999999869734104,0.06,6530.98,357.79
2.0,84.0,279.0,2243.15,0.9999999924380175,0.13,2574.06,338.21
2.0,115.0,967.0,1612.75,0.9999999319011728,0.08,1851.16,142.2
3.0,504.0,684.0,4081.13,0.9999999984109607,0.12,4462.87,509.98
3.0,315.0,452.0,1709.44,0.9999999981843983,0.14,1869.98,257.12
3.0,245.0,690.0,2636.53,0.9999999867715872,0.11,2883.54,328.08
5.0,620.0,966.0,3741.31,0.9999999958082955,0.13,3943.78,515.42
4.0,469.0,1006.0,2540.4,0.9999999881807887,0.11,2714.86,298.88
8.0,1000.0,1010.0,3187.65,0.9999999999643641,0.18,3293.39,591.97
1.0,459.0,888.0,3351.46,0.9999999958432382,0.06,4508.31,278.76
4.0,609.0,1049.0,1472.69,0.9999999943826496,0.11,1574.17,169.01
2.0,502.0,863.0,2464.7,0.9999999964109083,0.08,2828.12,231.8
2.0,697.0,996.0,2598.96,0.9999999980388588,0.08,2982.08,225.13
2.0,433.0,683.0,5952.08,0.999999997442818,0.09,6827.24,632.97
1.0,696.0,891.0,1719.38,0.9999999989221409,0.06,2314.87,142.86
4.0,767.0,949.0,3387.93,0.9999999988982611,0.12,3620.33,412.42
3.0,500.0,565.0,2887.0,0.9999999995089688,0.13,3157.37,395.03
6.0,963.0,1013.0,2547.58,0.9999999998004674,0.15,2661.62,384.69
3.0,657.0,704.0,614.01,0.9999999997367126,0.11,672.39,75.73
4.0,611.0,995.0,2032.37,0.9999999956177779,0.11,2172.11,240.69
3.0,980.0,1092.0,4258.67,0.9999999995509998,0.09,4656.97,410.28
3.0,569.0,919.0,2319.4,0.9999999965025617,0.1,2536.83,247.54
2.0,461.0,846.0,1857.5,0.9999999956966452,0.08,2131.82,176.66
1.0,137.0,899.0,185.64,0.9999999720215681,0.06,253.6,15.57
5.0,519.0,708.0,1320.92,0.9999999980543999,0.16,1392.82,215.64
5.0,441.0,914.0,1744.57,0.9999999874240911,0.14,1839.33,248.18
3.0,719.0,881.0,4240.62,0.9999999990415793,0.1,4637.23,463.43
5.0,828.0,949.0,3600.97,0.9999999993635253,0.13,3795.87,501.24
1.0,234.0,829.0,983.45,0.9999999877678961,0.06,1325.82,85.16
5.0,524.0,866.0,2567.58,0.9999999948945528,0.14,2706.74,376.49
2.0,307.0,383.0,4562.54,0.9999999990934285,0.12,5233.8,620.99
4.0,886.0,970.0,2116.9,0.9999999996275326,0.11,2262.42,254.47
3.0,823.0,1009.0,1745.53,0.9999999990189234,0.09,1909.44,176.44
2.0,192.0,956.0,4210.05,0.9999999658884231,0.08,4829.58,373.47
4.0,870.0,916.0,3623.3,0.9999999998035647,0.12,3871.79,450.14
2.0,650.0,945.0,5052.06,0.9999999979227314,0.08,5795.15,451.16
4.0,852.0,878.0,2583.77,0.9999999998898812,0.12,2761.2,328.8
1.0,323.0,895.0,2459.73,0.9999999913706176,0.06,3309.86,203.75
3.0,219.0,1058.0,1611.09,0.9999999393442657,0.09,1762.46,158.29
4.0,630.0,699.0,2685.43,0.9999999995738482,0.14,2869.81,385.79
2.0,393.0,635.0,2362.49,0.9999999972986837,0.1,2710.91,260.45
3.0,604.0,781.0,858.58,0.9999999987138177,0.11,939.77,100.31
2.0,393.0,725.0,3120.52,0.9999999958873105,0.09,3580.18,322.07
2.0,437.0,556.0,589.52,0.99999999894935,0.1,677.78,69.25
1.0,561.0,602.0,1266.33,0.9999999997414375,0.08,1705.99,128.85
5.0,693.0,950.0,2067.46,0.9999999977955205,0.13,2179.64,287.64
6.0,988.0,1047.0,3819.06,0.9999999997665767,0.14,3989.75,565.36
3.0,231.0,485.0,1266.7,0.9999999944703983,0.13,1385.95,185.21
1.0,55.0,207.0,2386.8,0.9999999932913592,0.11,3211.85,349.48
2.0,356.0,858.0,3480.2,0.9999999915270389,0.08,3992.64,328.3
2.0,441.0,535.0,2118.28,0.9999999991970783,0.1,2430.87,252.61
4.0,691.0,978.0,1395.06,0.9999999976493377,0.11,1491.24,166.93
4.0,827.0,1071.0,1223.51,0.9999999984990522,0.11,1307.96,138.68
4.0,846.0,941.0,3002.56,0.9999999995502653,0.12,3208.62,367.32
6.0,642.0,865.0,3002.1,0.9999999978638145,0.16,3136.39,496.47
2.0,180.0,583.0,6257.06,0.9999999886101091,0.1,7176.97,717.69
2.0,875.0,902.0,4966.42,0.9999999998904565,0.08,5696.94,455.49
1.0,34.0,640.0,1279.59,0.9999999550705818,0.07,1723.81,126.47
3.0,868.0,899.0,1932.28,0.9999999998715114,0.1,2113.61,208.84
1.0,163.0,452.0,2006.68,0.9999999937111621,0.09,2700.99,230.81
3.0,767.0,827.0,1892.13,0.999999999708185,0.1,2069.71,214.21
1.0,541.0,985.0,5148.2,0.9999999963109216,0.06,6923.04,403.27
5.0,645.0,645.0,2507.24,1.0,0.16,2643.14,428.54
5.0,634.0,835.0,1834.96,0.9999999983083536,0.14,1934.59,274.56
1.0,808.0,897.0,5304.0,0.9999999996000299,0.06,7132.42,438.52
2.0,919.0,1056.0,4876.92,0.9999999994210296,0.07,5594.31,407.82
3.0,846.0,991.0,1088.79,0.9999999992940041,0.09,1191.45,111.28
2.0,265.0,539.0,5239.91,0.9999999953737819,0.1,6010.57,622.58
1.0,563.0,681.0,2362.49,0.9999999992290063,0.07,3179.18,226.27
3.0,914.0,1026.0,2318.29,0.999999999516813,0.09,2535.62,231.98
2.0,721.0,959.0,1626.56,0.9999999985802241,0.08,1866.99,144.11
4.0,136.0,1034.0,1403.63,0.999999776673243,0.11,1500.39,162.49
3.0,508.0,569.0,2442.79,0.9999999995489064,0.13,2671.73,333.21
7.0,731.0,933.0,2610.96,0.9999999983083763,0.17,2710.49,460.7
6.0,363.0,627.0,1745.35,0.999999994218467,0.19,1823.65,340.86
4.0,452.0,544.0,1614.4,0.9999999991671904,0.15,1725.57,261.12
4.0,771.0,1030.0,2074.08,0.9999999982262029,0.11,2216.67,240.63
3.0,568.0,607.0,3961.79,0.9999999997495395,0.12,4332.4,524.48
4.0,419.0,826.0,3430.75,0.9999999922106705,0.12,3666.07,451.53
4.0,909.0,959.0,1211.91,0.9999999997946996,0.11,1295.57,146.69
2.0,980.0,1001.0,4411.71,0.9999999999243385,0.08,5060.84,380.94
1.0,261.0,499.0,4755.92,0.9999999965912061,0.08,6395.83,524.93
1.0,183.0,545.0,1125.99,0.9999999924302289,0.08,1517.38,119.9
3.0,949.0,1056.0,2554.39,0.9999999995587949,0.09,2793.74,251.21
2.0,375.0,482.0,3377.43,0.9999999989162158,0.11,3874.79,420.89
4.0,778.0,1003.0,3208.64,0.9999999985600858,0.11,3428.78,378.14
3.0,654.0,922.0,1314.21,0.9999999979701195,0.1,1437.89,140.04
3.0,601.0,795.0,1610.35,0.9999999985484564,0.11,1761.65,186.26
6.0,550.0,879.0,2739.11,0.9999999947803371,0.16,2861.68,448.94
2.0,719.0,814.0,2928.25,0.9999999995019282,0.09,3359.69,284.34
2.0,78.0,278.0,3824.4,0.999999991800914,0.13,4387.34,577.06
3.0,915.0,1051.0,2174.64,0.999999999397361,0.09,2378.57,214.49
2.0,206.0,925.0,1024.89,0.9999999718277991,0.08,1177.03,92.77
4.0,894.0,952.0,2608.35,0.999999999754869,0.11,2787.46,316.96
3.0,559.0,983.0,3449.44,0.9999999951592031,0.09,3772.26,354.0
4.0,605.0,838.0,3874.68,0.9999999979820309,0.12,4140.35,505.94
4.0,758.0,1062.0,3700.09,0.9999999977052578,0.11,3953.82,421.36
4.0,1029.0,1069.0,2177.4,0.9999999998574427,0.11,2327.05,247.0
4.0,842.0,900.0,1299.76,0.9999999997391884,0.12,1389.42,163.16
2.0,322.0,629.0,2667.47,0.9999999955076551,0.1,3060.65,295.38
1.0,377.0,484.0,1807.78,0.9999999989763118,0.08,2433.67,202.29
4.0,763.0,789.0,2762.22,0.9999999998768461,0.13,2951.85,372.67
1.0,292.0,884.0,3254.22,0.9999999900375814,0.06,4377.62,271.37
3.0,616.0,702.0,3506.9,0.999999999459124,0.11,3835.08,432.58
2.0,692.0,857.0,1560.81,0.9999999990409407,0.08,1791.6,147.41
2.0,728.0,767.0,4851.5,0.999999999807714,0.09,5565.16,486.2
2.0,761.0,903.0,2970.24,0.9999999992673148,0.08,3407.84,272.3
2.0,801.0,896.0,3336.0,0.9999999995537789,0.08,3827.28,307.16
1.0,635.0,1014.0,2098.4,0.9999999974342999,0.06,2824.25,161.71
4.0,842.0,870.0,3061.68,0.9999999998796247,0.12,3271.78,391.6
3.0,755.0,828.0,3905.81,0.9999999996334119,0.1,4271.2,441.76
6.0,549.0,661.0,3074.29,0.9999999990514425,0.18,3211.8,585.21
5.0,873.0,1059.0,2951.23,0.9999999989552197,0.12,3111.08,384.97
2.0,90.0,452.0,2960.3,0.9999999834805473,0.11,3396.45,378.62
6.0,874.0,874.0,2656.24,1.0,0.16,2775.12,436.76
3.0,473.0,639.0,2604.48,0.9999999984673478,0.12,2848.5,336.53
3.0,818.0,860.0,2108.71,0.9999999998127569,0.1,2306.49,233.63
2.0,428.0,850.0,2069.66,0.9999999946745284,0.08,2375.11,196.31
1.0,235.0,824.0,2240.94,0.9999999879954607,0.07,3015.82,194.36
3.0,1008.0,1070.0,4066.77,0.9999999997716102,0.09,4447.17,396.7
1.0,484.0,540.0,235.36,0.9999999995886961,0.08,320.42,25.42
3.0,478.0,630.0,3108.0,0.9999999986403614,0.12,3398.98,404.31
1.0,79.0,772.0,3934.9,0.9999999650062089,0.07,5292.42,353.22
6.0,799.0,1052.0,3412.79,0.9999999980127487,0.14,3565.38,503.77
2.0,396.0,759.0,5120.02,0.999999995370626,0.09,5873.08,515.94
5.0,265.0,452.0,3219.31,0.9999999960386237,0.19,3393.62,643.25
2.0,952.0,1008.0,1526.56,0.9999999997864104,0.08,1752.32,131.36
2.0,554.0,766.0,4680.23,0.9999999983780425,0.09,5368.76,469.37
3.0,855.0,903.0,1841.67,0.9999999997939903,0.1,2014.55,198.55
1.0,245.0,812.0,1264.12,0.9999999890548693,0.07,1703.02,110.63
2.0,702.0,740.0,2759.18,0.9999999998058409,0.09,3165.81,281.81
4.0,765.0,989.0,1752.81,0.9999999985408499,0.11,1873.44,208.33
1.0,352.0,833.0,2192.32,0.9999999937539672,0.06,2950.48,189.03
3.0,915.0,1047.0,3920.54,0.999999999417809,0.09,4287.3,387.5
7.0,1006.0,1044.0,1433.82,0.9999999998569562,0.16,1488.68,236.82
2.0,415.0,610.0,1667.44,0.9999999980410921,0.1,1913.87,187.41
3.0,818.0,960.0,3195.66,0.9999999992860176,0.1,3494.82,332.54
4.0,859.0,1054.0,5054.55,0.9999999989387629,0.11,5400.87,578.21
5.0,595.0,869.0,2624.38,0.9999999970521503,0.14,2766.6,384.08
6.0,854.0,996.0,2510.38,0.9999999992103796,0.15,2622.76,382.9
3.0,530.0,730.0,1329.68,0.9999999982747483,0.11,1454.81,160.86
5.0,985.0,990.0,2531.78,0.9999999999822189,0.13,2669.0,343.83
3.0,932.0,1088.0,2373.17,0.9999999993062254,0.09,2595.62,229.19
2.0,465.0,962.0,3930.48,0.99999999373656,0.08,4508.99,347.41
3.0,633.0,831.0,2151.44,0.9999999985907073,0.1,2353.21,242.91
3.0,767.0,801.0,6259.82,0.9999999998397258,0.11,6844.75,720.77
3.0,744.0,986.0,723.78,0.999999998467592,0.09,792.4,74.23
3.0,802.0,847.0,3152.93,0.9999999997945903,0.1,3448.1,352.22
1.0,558.0,980.0,4901.78,0.9999999966508029,0.06,6591.86,385.13
4.0,720.0,906.0,1842.31,0.9999999987834041,0.12,1969.06,230.36
4.0,841.0,1031.0,1714.68,0.9999999989492852,0.11,1832.7,198.83
1.0,129.0,589.0,716.04,0.9999999864582987,0.08,966.43,73.73
2.0,445.0,805.0,1080.69,0.9999999959428341,0.09,1241.02,105.67
2.0,866.0,866.0,3739.87,1.0,0.08,4290.41,350.98
3.0,676.0,1009.0,1475.54,0.9999999973388689,0.09,1614.27,149.17
1.0,553.0,960.0,1017.7,0.9999999967722306,0.06,1371.85,81.12
4.0,827.0,1045.0,730.68,0.9999999987145349,0.11,781.44,84.09
1.0,48.0,289.0,3403.4,0.9999999885276804,0.1,4578.11,456.39
2.0,647.0,1023.0,1761.37,0.9999999971122044,0.08,2021.59,150.21
6.0,712.0,1058.0,4681.52,0.9999999959694716,0.14,4890.64,688.65
6.0,706.0,749.0,1512.38,0.9999999997663545,0.17,1580.3,270.32
2.0,339.0,522.0,3695.12,0.9999999977925573,0.11,4239.09,445.25
3.0,372.0,856.0,4023.67,0.9999999901688174,0.1,4400.05,446.84
3.0,511.0,580.0,4881.52,0.9999999994872715,0.12,5337.91,659.95
5.0,748.0,997.0,1949.44,0.9999999980884708,0.13,2055.25,263.67
5.0,452.0,714.0,2620.84,0.9999999961881092,0.16,2762.87,425.93
1.0,112.0,911.0,1916.07,0.9999999648140191,0.06,2579.21,157.19
2.0,857.0,951.0,4059.77,0.9999999995882753,0.08,4657.25,361.24
1.0,499.0,843.0,781.24,0.9999999971006852,0.06,1054.06,67.09
4.0,891.0,923.0,1877.67,0.9999999998693547,0.12,2006.83,232.3
2.0,365.0,735.0,1109.97,0.9999999948316896,0.09,1274.6,113.86
4.0,1070.0,1070.0,2357.79,1.0,0.11,2519.77,267.31
1.0,309.0,403.0,3010.02,0.9999999989219801,0.09,4049.43,361.56
4.0,766.0,1045.0,1583.46,0.999999998007767,0.11,1692.51,182.14
2.0,149.0,193.0,2703.94,0.9999999989913184,0.15,3102.47,447.37
1.0,516.0,780.0,1613.3,0.9999999979544714,0.07,2172.3,144.19
3.0,586.0,647.0,3136.73,0.9999999996094107,0.12,3430.39,402.85
2.0,563.0,613.0,5861.47,0.9999999996780022,0.1,6723.33,656.84
3.0,871.0,999.0,3302.11,0.999999999407972,0.09,3611.19,335.67
1.0,224.0,273.0,1706.12,0.9999999992487678,0.1,2297.05,232.8
3.0,668.0,715.0,3101.37,0.9999999997411011,0.11,3391.73,379.03
5.0,789.0,925.0,5349.53,0.9999999992228503,0.14,5638.76,755.66
4.0,731.0,1046.0,4118.89,0.9999999974666924,0.11,4401.25,473.36
6.0,730.0,841.0,2886.44,0.9999999993150779,0.16,3015.58,484.83
3.0,981.0,1002.0,1571.31,0.9999999999239368,0.09,1718.97,159.5
3.0,655.0,965.0,3981.68,0.9999999975130636,0.1,4354.14,413.05
3.0,883.0,1021.0,1609.62,0.9999999993633957,0.09,1760.85,161.57
7.0,814.0,916.0,2036.04,0.9999999994336719,0.17,2113.76,363.07
1.0,739.0,1031.0,4365.85,0.999999998393764,0.06,5871.6,332.88
3.0,456.0,872.0,3726.8,0.9999999940475137,0.1,4075.49,409.64
3.0,593.0,833.0,3084.06,0.9999999980541181,0.1,3372.81,347.7
3.0,743.0,849.0,2572.07,0.9999999994361557,0.1,2813.07,286.98
2.0,58.0,581.0,3627.16,0.9999999591176135,0.1,4161.16,416.77
3.0,590.0,703.0,3435.44,0.9999999992298085,0.11,3756.96,423.46
5.0,788.0,850.0,2004.69,0.9999999996930076,0.14,2113.48,297.03
2.0,512.0,578.0,3204.5,0.9999999995260496,0.1,3676.48,369.1
1.0,713.0,951.0,2026.57,0.9999999986840775,0.06,2727.72,162.19
3.0,871.0,908.0,714.94,0.9999999998461271,0.1,782.73,76.9
3.0,570.0,841.0,5484.12,0.9999999975987606,0.1,5996.71,614.96
2.0,971.0,1016.0,2771.34,0.999999999833235,0.08,3179.76,237.24
3.0,320.0,590.0,3388.67,0.9999999955955456,0.12,3705.83,454.59
1.0,259.0,446.0,5160.35,0.9999999973799341,0.09,6939.37,596.12
4.0,474.0,739.0,2332.93,0.9999999967729802,0.13,2493.21,325.78
